spot_shock,vol_shock,rate_shock,vol_clamped,vol_clamped_count,base_mv,portfolio_mv,pnl,pnl_pct,base_delta,delta,delta_chg,base_gamma,gamma,gamma_chg,base_vega,vega,vega_chg,base_theta,theta,theta_chg,base_rho,rho,rho_chg
-0.05,-0.3,0.0,True,4,21.358800548529985,-189.64258654032668,-211.00138708885666,-987.8896832686552,30.063013639486602,22.870626607939947,-7.192387031546655,1.3150662780778761,10.661286317543125,9.346220039465248,389.91467033538123,0.05842389174305063,-389.85624644363816,-0.9664117316301826,-0.3776733333466828,0.5887383982834997,520.7235048663631,711.6460815612709,190.92257669490778
-0.05,0.0,0.0,False,0,21.358800548529985,-110.82830233079767,-132.18710287932765,-618.8882310080161,30.063013639486602,23.191604641708153,-6.871408997778449,1.3150662780778761,1.5199513336386796,0.2048850555608035,389.91467033538123,465.3956081390779,75.48093780369669,-0.9664117316301826,-0.9264178320551885,0.03999389957499411,520.7235048663631,350.37965947497446,-170.34384539138864
-0.05,0.1,0.0,False,0,21.358800548529985,-65.75038037721853,-87.10918092574852,-407.83741918383987,30.063013639486602,23.281980158080373,-6.781033481406229,1.3150662780778761,1.1049821850619366,-0.21008409301593955,389.91467033538123,444.66891969871835,54.754249363337124,-0.9664117316301826,-1.3539600467524946,-0.387548315122312,520.7235048663631,403.8130325198284,-116.91047234653468
0.0,-0.3,0.0,True,4,21.358800548529985,-20.753386335821382,-42.11218688435137,-197.1655046296583,30.063013639486602,34.97580638326741,4.912792743780809,1.3150662780778761,0.037765687799356906,-1.2773005902785193,389.91467033538123,7.542790796080092,-382.3718795393011,-0.9664117316301826,-0.3735517402519189,0.5928599913782637,520.7235048663631,713.4559881853112,192.73248331894808
0.0,0.0,0.0,False,0,21.358800548529985,21.358800548529985,0.0,0.0,30.063013639486602,30.063013639486602,0.0,1.3150662780778761,1.3150662780778761,0.0,389.91467033538123,389.91467033538123,0.0,-0.9664117316301826,-0.9664117316301826,0.0,520.7235048663631,520.7235048663631,0.0
0.0,0.1,0.0,False,0,21.358800548529985,61.76344592496167,40.40464537643169,189.17094751939396,30.063013639486602,28.277476203269444,-1.785537436217158,1.3150662780778761,1.046961342754448,-0.26810493532342816,389.91467033538123,418.1935354231805,28.27886508779926,-0.9664117316301826,-1.4385740914620369,-0.4721623598318543,520.7235048663631,511.6277940395649,-9.09571082679821
0.05,-0.3,0.0,True,4,21.358800548529985,159.7284938455436,138.3696932970136,647.8345681566697,30.063013639486602,35.894045074673336,5.831031435186734,1.3150662780778761,0.4814871722388272,-0.8335791058390489,389.91467033538123,106.02248596980336,-283.89218436557786,-0.9664117316301826,-0.3887504534511989,0.5776612781789836,520.7235048663631,755.5987698735802,234.87526500721708
0.05,0.0,0.0,False,0,21.358800548529985,183.90488963986792,162.54608909133793,761.0262979047535,30.063013639486602,35.22915977114647,5.166146131659868,1.3150662780778761,0.8446623849668277,-0.47040389311104847,389.91467033538123,226.69811843400564,-163.2165519013756,-0.9664117316301826,-0.8221025909331052,0.14430914069707734,520.7235048663631,635.3000088078486,114.5765039414855
0.05,0.1,0.0,False,0,21.358800548529985,212.30834171141925,190.94954116288926,894.0087282945827,30.063013639486602,32.525105552036166,2.462091912549564,1.3150662780778761,0.8385857610138232,-0.4764805170640529,389.91467033538123,324.58145884729527,-65.33321148808596,-0.9664117316301826,-1.2852588718927604,-0.3188471402625779,520.7235048663631,596.6445143920937,75.9210095257306
